Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Singapore,SGP,74545442.6666492,78759448.8471916,88657463.3642796,107310157.388231,114562168.024513,131940860.179928,154513559.953221,178948262.457452,215371649.211752,268487727.115333,335225824.997877,421011368.090945,548890418.592454,787164444.444444,1148653047.93684,1207681890.927,1397166111.41568,1495588473.36895,1754201852.91465,2347537379.06772,3155614825.71507,3651270315.71082,3585648695.98145,3817242990.65421,4226833885.47089,3853405841.26389,4203172583.06441,5039450721.04345,6616476733.1434,7708109719.73763,8820745526.32928,11575629522.4313,12693811476.8439,14830878498.5187,17408756065.6888,21061892583.1202,22308429329.3599,22178924384.7344,19449546546.909,19717137366.9067,24846820958.4544,21006986012.9049,22891809841.2365,24182534211.3888,31196382973.1847,34606226759.6012,39502169065.656,43105111664.6385,39857413555.1125,39360817867.1241,49817309469.3981,54705130325.2725,56412382089.4376,54251578358.5071,56674716862.0023,55714872801.993,55754133412.8578,63741260387.0594,78132575942.9199,73080757507.5614,68822794406.4905,88088647195.3869,95695769899.4754
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14301675.9776536,11396648.0446927,9608938.54748603,30891367.8598645,32429648.7431606,33084007.9711733,29918726.4893699,17094752.3723196,17689947.5890191,15353414.3822726,15838180.2987532,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4919230065.35948,5024299112.80101,4741493146.02923,5445336167.35653,5375562182.02279,5842490359.65805,6566303403.15158,6851683003.75178,9249945335.02155,11717166749.2618,12943313651.1502,14617057470.9141,17606690345.2565,19168598698.8711,13567729271.4,16439733799.6167,18166018258.3658,17160805374.4652,17308618658.9961,19585928971.5439,17413223433.6047,16730438744.7537,17168920502.6671,20039960734.6251,20850474702.1333,19441463887.1378,24191364622.3988,23473385038.9651
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4606504245.85524,4676258852.69122,4617054321.72869,4932052798.61512,4997394858.27291,4394737408.52346,4578140177.69003,5059961097.25686,6429080180.49288,7378527653.21375,7461714960.82577,8082125203.86401,9793770464.87689,10710532555.7641,8660679678.22773,8426329373.46668,9394164022.50975,8724212295.24727,9276371928.58787,9811051359.69997,8595370844.87539,9028170765.78329,9996287774.23649,11002576443.3545,11202838898.7451,11030573886.4094,12346676954.7324,11934828885.9903
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25366562.8200797,28858702.4486075,32417545.4220808,39648027.4942052,51855723.9937271,58983595.2037173,66864952.411173,79025348.2515533,98818794.1280357,109854207.966796,111145575.91718,131885355.871488,103048900.594831,108377380.254255,151913370.582664,164325580.430317,167604689.309796,148720148.371937,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Somalia,SOM,5501997.79920088,5501997.79920088,5501997.79920088,5501997.79920088,5501997.79920088,5501997.79920088,10667995.7328017,13537994.5848022,15833993.6664025,21742857.1428571,26600000,29444945.246991,30658476.7464766,33511104.0356603,31723590.1509134,35965051.6282764,53566307.2279587,23405804.057971,20787286.1878453,29265098.1627297,26892746.1867204,29549778.0596069,37862865.2316207,32909060.4588846,35480266.5384907,41583054.8956661,48151879.3734084,50363479.050766,52898365.212303,47446109.0909091,40602926.6683192,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,South Africa,ZAF,1744399302.24028,1895599241.7603,2031399187.44033,2328199068.72037,2637598944.96042,2986198805.52048,3207398717.04051,3469198612.32056,3756198497.5206,4297998280.80069,4778198088.72077,5093559017.75265,5193014406.97258,7203595601.46925,8800886564.22513,9897120788.41608,9610552402.6381,9776152444.03811,11049202762.3007,14163508597.7461,20390737949.2934,23159168576.2763,20717138078.6432,22972803159.5009,19811872617.8202,14284720742.145,16398457439.5457,21986382342.5259,23971747128.176,25378268082.5736,29928253973.8981,31284007800.6312,32778590848.432,31480679196.8277,32262203622.9602,36488269615.9588,33083289656.1782,33649422868.5046,29568265288.1075,28070227649.3399,28784867305.0687,25781734127.7875,24619814117.5383,36452669387.9731,46019188388.6742,50177910276.0543,47388354318.9306,51433518064.7135,49343951555.3569,47840073998.5985,57844846256.5402,58932565239.139,54224447021.2792,49576674421.2555,47576330742.1342,43400939046.4837,40395264202.3822,47729562999.1964,50483463261.7985,48280393963.5111,39768237474.5068,50087876348.4691,49714380927.0599
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,268193563.811983,319238548.792103,340392381.448219,307554165.272666,324055389.830508,740237525.423729,373605864.40678,424035514.122413,..,..,..,..,..,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99979983987.1898,105049257848.417,98300000000,102495823588.373,103487958865.251,97129866492.5492,99401443116.1418,108021396826.275,133445253783.529,151492375334.363,158164928597.665,168076969715.294,190133270770.589,207173556839.062,172858175107.812,162086096816.667,170261182626.459,147376823762.109,151648502071.765,155059954543.529,135094289562.5,138959509882.88,148764325085.883,156769349267.451,152173528541.176,140479841635.798,163441700709.3,161697724482.491
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Sri Lanka,LKA,230672268.907563,230041995.798319,237654300.411523,203193260.504202,212268890.756303,297689054.621849,280462205.882353,280452695.473251,290420168.067227,340000016.806723,369243680.672269,404553136.593592,434170854.271357,487812484.375,652932345.864662,735806005.706134,668252045.184304,904509594.137542,518513779.628443,609120122.029544,668360526.315789,669246768.831169,653580028.832292,678198028.049299,821147775.157233,804455077.319588,887544582.441113,967051616.847826,983904460.861364,969237217.753121,1076585134.7978,1204157565.86899,1354004150.12548,1425517350.99338,1628530977.33711,1836058493.65854,2039515107.65334,2235565350.05933,2343010085.33747,2308932616.08154,2458524866.9004,2223830055.95345,3160830022.99812,3510484873.60133,3868178673.78199,4762298507.46269,5437040005.00566,5984122702.32601,7309798700.52146,7617240009.9272,10822291090.0046,12612739208.1603,13904831064.2368,13909870042.3342,14158949788.758,13773218192.4375,14098387582.6892,14053844969.4199,14205059569.2204,14385532903.9412,13729766165.2458,15918769114.9769,14578977823.4888
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,St. Kitts and Nevis,KNA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4644444.44444444,4903703.7037037,4737037.03703704,5829629.62962963,6622222.22222222,6911111.11111111,6500000,8377777.77777778,8125925.92592593,12159259.2592593,13100000,16388888.8888889,16959259.2592593,17125925.9259259,16803703.7037037,18788888.8888889,18559259.2592593,19037037.037037,20933333.3333333,21225925.9259259,24105587.06855,23842360.8793979,26700774.848923,29518407.2961851,30575019.4639084,27579431.283135,31472212.9536944,32988888.8888889,35014814.8148148,37962962.962963,41159259.2592593,44559259.2592593,55792592.5925926,64362962.962963,64714814.8148148,61603703.7037037,62466666.6666667,65381481.4814815,62692592.5925926,57677777.7777778,56985185.1851852,58270370.3703704,60674074.0740741,44888888.8888889,41214814.8148148,43911111.1111111
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52130111.1111111,59255074.0740741,54095444.4444444,49819185.1851852,45822222.2222222,45803703.7037037,46944444.4444444,45125925.9259259,44422222.2222222,52533333.3333333,58688888.8888889,60011111.1111111,59948148.1481481,41396296.2962963,42274074.0740741,54222222.2222222,61488888.8888889
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2617047.77777778,4570068.51851852,5811321.48148148,6288726.66666667,8172306.66666667,9192217.40740741,9435260,12820495.5555556,12711994.4444444,12738034.8148148,14200630.3703704,16583315.5555556,18657857.4074074,16714814.8148148,18814814.8148148,22259259.2592593,22100000,22100000,21933333.3333333,22866666.6666667,22781481.4814815,21500000,20281481.4814815,22315592.5925926,26844296.2962963,23804074.0740741,24779296.2962963,27338222.2222222,29624851.8518519,28093629.6296296,35104703.7037037,31400000,33478333.3333333,35366740.7407407,31232703.7037037,30532111.1111111,32829370.3703704,36118518.5185185,37714814.8148148,40644444.4444444,41807407.4074074,43140740.7407407,36877777.7777778,32185185.1851852,30103703.7037037,35403703.7037037
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Sudan,SDN,50287356.3218391,54022988.5057471,58045977.0114942,63505747.1264368,69540229.8850575,80172413.7931034,110057471.264368,117241379.310345,121264367.816092,131896551.724138,142816091.954023,146839080.45977,152586206.896552,179885057.471264,239080459.770115,293678160.91954,345977011.494253,401724137.931035,463395225.464191,525874125.874126,608200000,731305903.398927,575525210.084034,578615384.615385,808923076.923077,653298611.111111,829080000,1022633333.33333,1186666666.66667,1777777777.77778,2804444444.44444,2757331799.88499,400894983.167748,470642881.353804,663273586.110929,640018317.225422,799493440.95581,986514425.258434,956992588.217542,890959982.641089,1017549689.35041,1013045158.89125,1163982411.32554,1263706120.77243,1480647796.66932,1779367486.32422,2049429228.10752,2672610485.59099,2921215235.36681,2994208512.32635,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,76150000,90600000,101450000,112650000,119800000,124500000,135500000,113000000,97500000,98500000,103500000,112000000,104500000,137500000,64200000,37100000,36500000,31066666.6666667,34470588.2352941,57813432.8358209,84350678.7330317,80477684.2934731,87530000,87305000,70030232.5581395,134748484.848485,106509174.311927,147813191.489362,163789696.270665,224579370.88515,299450848.145107,609396070.999016,689617486.338798,894353369.763206,785428051.001822,916800617.174003,920440636.474908,1060303030.30303,966666666.666667,856969696.969697,589170674.227251,444560039.6877,848000597.249261,852120016.975519,699834080.036449,672881315.144314,674875482.233503,1049249317.30825
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29652788443.3516,25741816565.9438,22668334447.5217,21234433749.3968,23092218984.9851,24218333081.5095,31527275254.085,37973443946.7542,42336110947.9044,43268926926.1195,48125907785.3619,45777288962.3811,45117974861.7741,34554050928.9,40606402280.9746,52817069238.6413,56113331345.0641,52411557453.2738,53787217449.2761,53950062935.7088,52984326908.3844,46582277255.5208,49824588429.82,60450515068.6964,66973288519.3702,67287872502.7097,72566479629.1779,84405811682.5472,81746597684.7567,60016593064.8828,72986505190.3514,83800780570.2383,76908307348.3593,78079093067.3887,76021184164.7858,68720206042.2203,68024476392.2724,70578760347.5044,72383856538.6978,68360132260.5716,67620423818.3724,84199893023.2292,79350806893.6664
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52589113158.6525,52872435843.7936,54166819086.9009,52138041418.5165,58786332529.0634,66858033826.6385,63723309870.5502,55356992351.6847,55954245413.1604,54200099853.5481,49257433088.5836,52635875207.3951,58018396638.0085,67219665849.8552,74558708484.1174,78296376485.7051,84251179613.9735,94535412362.5458,109755585818.484,99199403547.4681,107172338607.283,130252179878.718,121711714705.637,125713637931.168,127503936546.654,118823719530.313,119227507976.678,121597716374.838,128184410887.461,129294876606.878,131981777545.024,155545393779.95,150631127449.055
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Tajikistan,TJK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,652840201.639096,609756097.560976,700844014.19702,480225481.579225,345452976.437112,330548740.085568,196648054.145516,185915174.867729,255137807.822308,212893176.686629,..,..,..,..,..,..,..,..,..,..,..,630278622.329772,722923354.299093,779453847.074237,694167842.454825,887765118.833881,795579193.879277,965058398.446873,1027229530.49585,1114993826.74638,1271001176.25573,1340569553.93342,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Tanzania,TZA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,361291270.133579,404823168.727162,351313941.314788,297277878.537177,308939288.656716,348883694.489185,438510744.433103,482374034.609086,1347670715.71423,1299473631.171,1318658548.34556,1284359565.71465,1323978623.56577,1426697869.66651,1532817530.46089,1660459870.48545,1642539621.07856,1927525116.07743,2443922104.71154,2548052237.20239,2774182654.91742,3309305802.51538,3742296710.07548,4159019527.97119,4558843938.84002,3724631271.7843,3889231903.96813,4083832705.44913,4602378968.44735,5188377136.72645,5306725646.66287,5670025579.9439,6200334557.30868
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Thailand,THA,346108876.433107,394212505.769658,464707873.563218,502054762.361978,539057721.153846,621990399.038462,720475961.538462,860423091.346154,927802879.807692,1041836504.80769,1129807653.84615,1293269269.23077,1504805579.83837,2078900695.8949,2625753509.07429,2777332126.09343,3343120448.95067,3990175755.48516,4804263815.93366,5759359939.22504,6959442509.1226,7889069969.84433,7801612565.7801,8862433459.03125,9575551720.52181,8527521694.83234,10289600227.5078,12257260408.2387,15934053833.1054,19325854062.3575,23216425351.2405,27742551429.3625,30668624162.0515,33736300293.0811,37993273307.2413,44364808019.0162,46977819988.515,39750023067.6028,30860491235.0369,35688984952.9493,35864356433.9404,33474620711.6959,38295945564.1648,45045371878.4483,50864126383.2617,56066775517.6326,66900220086.1555,80427441990.6426,89031285131.4254,82997980445.1841,105505337501.564,107522160186.828,111208144929.726,115964552067.637,112317634145.471,109851117959.191,112205151445.688,123283951109.804,135368412464.834,139375512559.648,127885275723.307,137400263369.782,133866816499.056
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Timor-Leste,TLS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9299400,11928900,12081000,12867100,11007700,11315900,11365900,11213100,10919400,10069100,8900200,9489700,9214800,10095700,11241900,15485400,18056200,24759300,26328000,37174000,33029100,27265900,41409200
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Togo,TGO,9380277.95261701,8154600.70223733,7346518.13623386,13876611.4429645,15508470.6846241,17954722.2324714,21572911.5860502,23983651.6395722,27871499.3180732,29235206.2586229,25325320.3852024,25421586.5364654,26584383.9413685,35443623.5696552,34066638.8738252,43394498.4179674,43105164.2856198,48844086.9757376,48746797.4463415,63463219.0977238,88981638.568862,68081922.4118306,60558768.4906288,51697078.5609453,45771129.1673028,51417571.4502422,77099462.907222,103481620.648871,105758561.544395,120952336.72902,161676895.214228,178119308.662518,196243333.959558,112246468.485513,89623159.8156367,129548440.567456,135314574.695696,126153960.328074,110178499.759578,101060428.694533,111339296.038349,117969655.729104,134594613.690421,152455947.959321,159110647.456582,180764315.539173,204142450.707696,717882980.404653,740670335.498915,713122879.458172,692556535.750611,771531161.981574,647098028.974033,875807510.232079,1034214519.91406,856486774.048913,813898801.819487,830988359.301773,931556935.052055,883417427.758778,1027594477.38831,..,..
"Manufacturing, value added (current US$)",NV.IND.MANF.CD,Tonga,TON,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1453331.58790418,1593058.78039839,1964958.97094699,2636030.67414444,3007377.59892689,3237303.57549533,2598253.27510917,2493153.46384015,2400900.9009009,3308468.62659061,2873105.66380334,3000668.44919786,3346170.00420109,4774844.05707938,5440603.89352404,5821114.36950147,5887706.30880765,6042610.05122114,6293352.60115607,15904332.6768671,15781336.0610591,16809805.990746,16926790.6608627,14156233.2439678,16020501.0655525,18172311.908482,15174660.4966184,14388109.3296474,15929463.1209964,17687220.4811744,19185504.4872837,20326943.4668552,21071262.0077437,23087760.8698855,20422755.355761,22041679.8647548,24165678.2512771,27548125.8245169,27856068.8163906,27428826.8255067,26336900.4597774,25390035.4218948,27435000.6763105,28349646.0909552,26464423.4519028,27180954.2855931,24347264.9330638,..
